DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
08/31/2015,0.007489679431227186,0.029051638466060948,-0.032560344276378286,0.01474341543866967,0.027242912706742728,-0.013898630867408808,-0.02932564098554674,-0.057103899092809184,0.01219117847079626,-0.003621859759206895,-0.020357335384938537,-0.1319118561204353,0.04320965871728423,-0.097815127221445,0.052647090458886416,-0.006121262783778621,0.007901197727879767,0.01312773937470808,-0.020029354160364013,0.06156290178577484,-0.07676848848076526,0.010231949552095733,-0.03763211188433804,0.01972370590771169,0.011084468688255834,0.001983348423305605,-0.01264562624373745,0.019418246757652042,0.01914102839730597
09/30/2015,-0.04918375859302204,0.05869586264070128,0.01925884984945573,-0.05288744082091581,-0.022894783116407594,-0.04780266063017789,-0.03254501709255379,-0.08023469038573547,-0.04970084249530242,-0.04514629770776895,-0.06806021058435632,0.04150346809171077,-0.015180299411015476,-0.017079442954549724,-0.04795691625769605,-0.009424570053814816,0.012525918409236446,-0.040737916265263026,0.008719677045534419,-0.0007287633968944603,-0.018830645823964924,0.0057517732464005015,-0.03509233139217109,-0.025359012566826437,-0.026903092595560982,-0.028543131014073304,-0.044211104019770915,-0.027048314306121073,-0.003220362138049936
10/31/2015,0.06847350708544928,-0.008553206181876341,-0.0389580160488022,0.0896919467676313,-0.017693050227764906,0.020943560399462727,-0.02542365701447947,0.03305896251519651,0.06580135982755252,0.012650354198201,0.008690925070050242,0.06908287668082952,0.007340145013280185,-0.04016980782124318,-0.029174978507832388,-0.004666271735163367,0.026566145794888876,0.04794441225964538,0.014659501087677612,-0.003619110421181477,0.007193818421103565,0.07409208543610758,-0.01943503017977021,0.005097635414578698,0.012792569045534372,0.021034375946128333,0.006931269177777111,0.010234665105343273,0.028066091401795442
11/30/2015,-0.12255821602985875,0.02956460800334393,0.02924475975761889,-0.06114152089505021,-0.034924433187924535,0.0021711808454235836,-0.0737328492549927,-0.04553750581983779,0.0031621562293816293,-0.011053138430575298,-0.057892419227266366,-0.03859176225258393,-0.03543353123147188,-0.08889776703174698,-0.04205184528678893,-0.006518940237051485,-0.020830602955874186,0.006402240355902001,-0.011900746985282026,-0.04677776016563941,-0.14074923075219042,-0.027833985086385765,0.003333758929431555,-0.026540005102561846,-0.02956283824279793,-0.032785017547375665,-0.02568334813030775,-0.028590249507449515,-0.03748849667958276
12/31/2015,-0.0645258912222905,-0.003979103032980368,-0.01828398519685543,-0.04771143734542677,-0.019120921976088986,-0.01606143198601162,-0.10125519616270404,-0.05277814545135598,-0.002384484062582624,-0.020097864602944514,-0.03172379206408629,-0.09432558559292566,-0.002419273673474058,-0.22672448103475376,0.015454333603498033,-0.03116425488896918,-0.009790777076985297,-0.0596111379272602,-0.1279959349453424,-0.04983986150410534,-0.02208841921988357,-0.003686803306544197,-0.017903291794050258,-0.03508848091234112,-0.030401937892761178,-0.025373694803821817,-0.031367788758158606,-0.035827695984606577,-0.013889931299741597
01/31/2016,-0.043761757123505704,-0.004886149342951744,-0.07411101382511909,0.0008079585514762931,-0.011440282353280828,-0.03514849980996019,-0.062315639814829356,0.0111893837056196,0.0002736016409996139,-0.00914145284847966,-0.0017298937487246926,0.023943674720295776,-0.0029383000969412237,-0.05024229628554787,0.03685721619008067,-0.030744727866363158,-0.007827316726365965,-0.015704826477250484,0.0005479832521261656,-0.006352872066669651,-0.0065156640712876485,-0.031167313772618173,0.030848483353346754,-0.006309518698315293,-0.008801834495629463,-0.011437327325185504,-0.012587474270675029,-0.005910790809280456,-0.011839672140223776
02/29/2016,0.07747722712648665,0.04220535638440569,0.007536887442829557,0.09216992249418407,-0.0034180415980570736,0.008538514186769205,0.05326863553220928,-0.005796549629185563,0.07189670531791191,-0.004713059905891344,0.06946087526934433,-0.030184066111539128,0.013967485626807833,-0.04774870837380112,-0.014583724985309774,-9.280893924501401e-05,-0.018750048157170917,0.012527476637571871,0.008757501644277878,0.05720480640505023,-0.07774392727833417,-0.0015019862030594623,0.05081717649538521,0.022102141541151265,0.02090861947836455,0.01963398854910922,0.023010127592938908,0.026160075870423554,0.003559505155738821
03/31/2016,0.061206569774953035,0.0028509786080587194,0.00827592880698838,0.08834798442951751,-0.017039479734753258,0.022730716461613978,0.025444851636990548,0.02943491964510219,0.023720925819294476,0.011934772051831324,0.020149786007265177,0.09616182494044653,0.03541855562153046,0.026695313022907015,0.012502024386297642,0.01793068843761192,-0.017955766181682792,0.06834800201869651,0.04470563414763468,-0.029584154382153012,-0.0321331190545616,0.09339902601499073,0.012811438097991349,0.07128511462237083,0.04687605324937909,0.020615328542601438,0.017536000532762688,0.07232228306105618,0.012991829939374259
04/30/2016,0.06831751911153411,0.019312920570533274,0.028873816235708595,0.0958012781588691,0.024966224265663643,0.02606821887373289,0.060647880045349385,0.06406300469257428,0.0561311951005307,0.05635866090834413,0.0671758296879634,-0.018161737803464015,0.03457471226101788,0.028269025423980895,0.04785776517005871,0.0482763078146015,0.009645594528318991,0.04266415273573269,0.1004016434566658,-0.017262907124578956,0.011696174759736904,-0.022430792880859262,-0.02992129725531857,0.08545049532073047,0.06322114412044491,0.03941283517359246,0.04517091848044683,0.08609715503470494,0.022189499293421053
05/31/2016,-0.05853853187452652,0.029864663667790982,-0.01308976192578009,-0.01116575702115755,-0.026460671154311888,-0.005268165119770733,-0.09406585857714413,-0.06645480231271526,-0.006973945573775056,-0.03918477987900341,-0.045326778697086324,0.08539639282804674,-0.04606765336334305,-0.03616139195224853,-0.012218601253088256,-0.04625550741474395,-0.017098758730352395,-0.058913137988376385,-0.10683508743656095,-0.04368922848939699,-0.07655405575061995,-0.06757218359256886,-0.019996299923115912,-0.0369701346661447,-0.03518415619093049,-0.03329949475398833,-0.03625037718519901,-0.03526703054090359,-0.03360579851262316
06/30/2016,-0.011153640550735353,0.020828678672844235,0.0004670066092037073,0.046703133203553675,0.004115321938641746,-0.02608452999271833,0.003514265975057657,-0.04223826592643972,0.012605787027330949,-0.0016014261599026436,0.04544521524350177,-0.024408026392579364,0.012375759535283496,-0.04398371213675924,-0.006536687814487713,0.013104457538127834,-0.03901606376380546,-0.040273842647092134,0.016228967855278352,-0.004281420939426207,-0.040625118366094136,-0.020364962606457274,0.031112520517395794,-0.006428498424252452,-0.0041125189523968375,-0.0016078480278370992,0.005728047980420049,-0.0030713510291234055,-0.019578550452633535
07/31/2016,0.04656345221804764,-0.026739325946869272,0.02334116907181243,-0.03428462883142026,0.0022509541276603904,0.008082655556192558,0.015708317597802644,-0.009750285032501204,0.05690842906428631,-0.00022803993564452646,-0.0294037971170844,-0.012693879822130511,0.03678078802661002,0.15097655180023126,0.03886000355675198,0.0011950983597428296,0.05920154195930984,0.07955368031409432,-0.04995513565778974,-0.005855439950900109,0.027918744317890473,-0.05758364289212529,-0.006728667788611715,-0.018600689407770966,-0.0024043601830457902,0.01563533396742665,-9.015658319545036e-05,-0.01960586063315795,0.043864200974649555
08/31/2016,0.06384706835713255,0.027932758858312624,0.001945323605414044,-0.0005174771844725827,0.017713821467271473,0.024378994845433655,0.062318741111670295,-0.04848242266761876,-0.017345246924251767,-0.004724656870493338,0.02120408021090083,-0.014693154268901663,-0.011136872147804516,0.10633173978851163,0.027148167956730914,0.007506773603261366,0.06366660122346755,0.018977283294943102,-0.024996122575084784,0.029897861848353288,0.014453540627300497,-0.07356951809585094,-0.007281553192252272,0.013760984518644253,0.01670105549802238,0.01993466251273205,0.010890429008261001,0.01284533251237604,0.03446247360640099
09/30/2016,0.03539538364663021,-0.00888226963764583,-0.025766190284644903,-0.01738280224793784,0.0050605684148658705,-0.04062532795800976,0.043621187630793985,0.006287839600405766,0.001001361808866074,0.0007110296644372389,0.02030573323296482,0.08397534269021534,-0.016480190402334085,-0.002396696053427863,-0.020263623570175984,-0.04576346543726291,-0.023611030845688583,-0.01607122402236085,-0.01011162346333974,0.02603545844855026,-0.02347400063059084,0.028792711261101507,0.02247659370819189,-0.0033488941897360206,-0.005056439067903463,-0.006930433685332426,-0.0020313115802438465,-0.0042474040576244,-0.010950061547859902
10/31/2016,0.07536544918474053,0.001148999991579626,0.04958399787974612,-0.00017613307010264003,0.02343805727314342,0.02152551179514903,0.03957980350979402,0.045968282173872985,0.09233137261246492,0.05518263018094856,0.043339585579742095,0.07007529972174267,0.02481608275159623,0.060175739694333714,-0.01645667951164065,0.013571607979610281,0.04175119082975885,0.06702934077054717,0.04222832484645721,0.05726920765393867,-0.026911443316416372,0.021755710911751464,-0.024530584906415905,0.026463068714351726,0.030539172811779227,0.0349482641601615,0.036014426562309416,0.024738593874126275,0.039903933637714356
11/30/2016,0.07263735627191453,0.04772512923213251,0.06492081140137632,0.03499490319338035,-0.03073120868123526,0.01207164789161654,0.008750871429555409,-0.04833276004071717,0.01848622395186276,0.003542707056558352,0.025695730182701607,-0.05764729925642603,0.008767111149307906,0.028420600127861247,-0.05720610142922996,-0.014600611293814281,0.05655804995619618,0.04758877316110227,0.054916224646105766,0.04736138226114589,-0.08360685493329381,0.05756607126989463,-0.0234220601333366,0.05222865013625821,0.03906018231670372,0.024846162458933205,0.0062623863891876,0.051105028017725256,0.04436969629272081
12/31/2016,0.0278003701429344,0.029456310983983637,0.03773449567670085,0.03850768994389521,0.006631661224733717,0.026027058442162746,0.019312290882813783,0.04227693496082953,0.019618266106094746,-0.0017111251034724459,0.030905896864821165,-0.005303030836836855,0.0034459850592653803,0.023221574122729485,-0.00018124378003166706,0.06297543544592565,0.02314304265624075,-0.010290451444237653,0.12349809524966929,0.02588501196482444,-0.012204071387349759,0.028631876281813042,0.04610600712839457,0.027866612761594453,0.02537640464610401,0.022524419701202943,0.023870357652729195,0.028547324842251948,0.018082307288137766
01/31/2017,0.022949185284661645,-0.008657524726907916,-0.02118864454369404,0.004899586897350137,-0.016124462712905584,-0.009683791491086712,0.024426358427827494,0.02803782932301458,-0.00985622472650894,0.003308011817035837,0.011821686312977938,0.02811026845422727,0.021264415968481692,0.03856108875645073,0.02262928945412332,-0.03238774809523415,0.0016876138651912669,0.009806413664751486,0.05842545752960027,0.002945389156847538,0.0030479234664145607,-0.016856957338454846,-0.015210118231475403,-0.005461430478416662,-0.0005725584821859593,0.004990525520846913,0.0015863609359254745,-0.004797697986052382,0.00908911958434844
02/28/2017,-0.0026713551343676527,0.04615225572700629,-0.011335036103017242,-0.03030458784386821,-0.003247585966977411,-0.008502656642963877,0.030212620997278575,0.023606538133616534,-0.027515684408273018,-0.00847941567299429,-0.037736537799229176,0.05373435603109541,0.037558454066996094,-0.08128439011511028,-0.006722195456371651,0.006432272512674978,0.010310419434835131,0.014466818461126532,-0.025526985993779137,0.0076532016233344805,0.20398705808389767,-0.004458758318459267,0.03720688891362388,-0.01743403624353889,-0.008916932628778669,0.000638696091689171,-0.007485459472141451,-0.018272689603022446,0.015911859491557902
03/31/2017,-0.030308443919720474,0.022434252242602645,0.01124548667114452,-0.017715392975036045,-0.008165263564166811,-0.005690976815623163,0.00022375204412054838,-0.01947887803410365,0.0011235968023272872,-0.024234538237027543,-0.016391382428393813,0.05261381838323918,-0.0237423853292126,0.0017273488707388466,-0.003980245761270638,-0.039130607173220366,-0.028028741116571894,-0.0396659372578024,0.01169774075735476,-0.011231642462917088,0.05491152786955165,0.002526173313993011,0.013304886756198717,-0.0260434356698602,-0.022436534451544258,-0.018332878831211603,-0.012489621518671397,-0.025513932653855077,-0.02525753745905282
04/30/2017,-0.026331983657252138,0.0094654722492961,-0.015111855146168817,-0.01888278557857515,-0.0246140978094862,-0.013850577878639404,-0.03175173231044315,-0.0409168257037474,0.018569119839654282,-0.012720939300252206,-0.027413039981785417,0.057263992521717995,-0.02317059192566222,0.007604771165914605,-0.0141522288109104,-0.07236281175214532,-0.004199119839124819,-0.011434048297444377,-0.10939720318017979,-0.00938316433462472,-0.02513569888800743,-0.005195457277307852,0.016343406880363943,-0.02590060942182877,-0.022101834353120534,-0.0178648767512072,-0.02195240524217071,-0.025454384119381068,-0.012760579766925368
05/31/2017,-0.0021657694018394507,0.05704947870808778,-0.010190731105909937,-0.028743224674434326,0.005077971685299934,-0.04608240403339067,-0.04308926973450544,0.015903936488533374,-0.004115730799494862,0.008831342156282184,-0.030854890646911562,-0.02598255287237894,-0.011906382030693623,0.048199442182250696,-0.034335346799734115,0.002726444174035213,-0.057843808851702,-0.01941140579423832,-0.040426183636965124,-0.02516735301842698,0.03680050270351731,-0.011183049330279611,0.012743371831764293,-0.04783885705249003,-0.036086224548381354,-0.023169626240338637,-0.013410096456719494,-0.046653308206712964,-0.03429793943456278
06/30/2017,-0.03233238483747861,0.007027167844578311,0.039810994583407824,0.019100483205166545,-0.005974093126994908,0.020381769893675586,0.0072432200372088175,0.0055347167359030315,0.04824077081787049,0.006767582977343234,-0.002110413632884215,0.030888206118507178,0.003321808145781758,0.010639946979680886,0.08284728597780525,0.025059122765139573,0.00826530489271236,0.032245364616734634,-0.002905255427970571,-0.025827013563384103,0.05909581626097289,0.002127841989054304,-0.006435151083312754,0.017143542899337744,0.012333375893195352,0.007176564916772966,0.010064233297198282,0.017264223927384074,0.0014659423114024872
07/31/2017,0.06665559933333409,0.044876907723286535,0.0214618759552653,0.025334727090652785,0.01788486836411824,-0.016615535530072993,0.021273292512172113,-0.01879939509812062,0.05286356123461495,0.022614381907456807,0.027575808731457284,0.09816893592444594,-0.0064133269207805686,-0.043800094773115944,-0.0033827808887472834,-0.002265457640151715,0.020140160726348298,-0.02162002062246548,0.006541022127945174,-0.008699676542793928,-0.010552931165670226,0.029088224658752722,0.000433174820443668,-0.0021666808943422928,0.005709304643812413,0.01420963786910227,0.00968869651886535,-0.000438020923076299,0.017899956219502553
08/31/2017,0.014415461647969759,0.05836488987925349,0.023795747496700704,-0.0021773298946519415,0.001109570747313552,0.0009010593490660728,-0.01178112013039324,0.07022244439301986,-0.00097313141488071,-0.006785327040362511,-0.012922045902928121,0.028545792376692133,-0.022425099901414766,-0.12304597969335074,-0.18945953475807897,-0.02368354283918548,-0.0010310336270016153,-0.04180085277919539,-0.0188151456461883,-0.0016764674045759813,-0.0032648997915660297,0.010255434370441354,-0.01617111992731444,-0.027064396732883446,-0.01663368349685847,-0.005603150343373069,-0.006467697864248962,-0.025465082961847508,-0.005126361422763062
09/30/2017,-0.027770429291215055,-0.0022865139894645463,-0.03339544017433839,0.010321006598474364,-0.028257864782031995,-0.009622566667772142,0.016775841215820608,-0.01261274945090678,0.03561849663607804,0.0037098935737672235,0.002584954399388651,-0.044697174610814225,-0.022736843076081332,0.04128478024800291,0.01937233499897664,0.04993251491141868,0.0173489915875961,-0.03479305606707973,0.08919463608262806,-0.02709217692971966,0.013838730043495211,0.031111704102418147,-0.005717152721088433,0.022336369666795402,0.011557249488152862,0.0002072426821583843,-0.0009967723791886682,0.021561110151737423,-7.673097618282523e-05
10/31/2017,-0.05091730340266864,0.014186118065610133,0.009444486574369311,-0.010112751192172479,-0.03432913794610988,-0.004329074723418258,-0.04651813918253062,0.046975544265713085,-0.02527895320647819,-0.02114149184032925,-0.024546435661802143,0.012766306747347186,-0.01279596150944872,0.0009556379211517136,-0.07580861221624598,-0.024477804200615072,-0.00668657607725383,-0.006471828196742151,-0.015392718843281887,-0.05963713310745339,-0.0007840606163785919,0.057374836218067764,-0.020543974554636035,-0.024793610827166808,-0.019163679592174174,-0.013232115168074456,-0.01564560111506043,-0.02383827264079579,-0.01074718237526601
11/30/2017,-0.005166711358044057,0.034672085583598446,-0.04887416676741645,-0.0096542108979941,-0.010390590524615693,0.00909822465220117,0.01673252045494934,0.01129851347677318,0.004149100916016466,0.028119175896092197,0.005927500909491465,-0.048952444221660035,-0.05423359392619559,0.013552142339901154,0.006680954180221462,0.0022488903207785156,-0.016350690027890368,0.06651415445084934,-0.0055060310314752545,-0.012702095712406047,-0.04333919090589174,-0.0066211570737895265,-0.00024963366344539495,-0.001173744854856941,-0.003851351116593099,-0.0066750604790503055,0.00982731075472331,-0.0017139776126208156,-0.026397163755069456
12/31/2017,0.023542733103110364,0.02861154401154914,0.0025003135701676393,-0.0019321560933031566,0.005889062030387358,0.011823826874505743,-0.02528007492980016,0.003439037512607608,0.007213829065735708,-0.007732229594844381,0.017561145070510528,0.023608543313133223,-0.009140991206726665,0.09107396413787747,0.06984492561857598,0.014251453848316624,0.010257378380707687,0.04830103990455178,0.05172080236799516,-0.015011127393760093,-0.033053798815040156,0.01771459174499003,-0.005848770488504539,0.016746739711281617,0.012312819827283574,0.007572814127991444,0.01033118160626063,0.015578471193545166,0.00588223254637874
01/31/2018,-0.007318461177572003,-0.0024423452526263975,-0.10605920103629139,-0.011848220981524849,-0.01611781909092148,-0.025997814962638748,-0.019313321252446704,0.015805798806841784,-0.003369450771125236,-0.009989814361148418,0.006445545072259534,0.09576936858057655,0.014189434788692844,0.034726992891691275,0.012224451605962607,0.026621679872781738,-0.02906649153866369,-0.01789613843418681,0.00681306913666882,-0.020686341942404277,0.020778495505644784,0.030730331854383588,-0.02885390132381107,-0.02658758766991501,-0.018307465095176563,-0.009541704549020695,-0.008982206640508382,-0.02563883152316145,-0.009810197551572565
02/28/2018,-0.020700491730599475,-0.008961528957271004,-0.05474881621708432,-0.011397713475217222,-0.0061871657341097085,-0.011949874787374162,-0.02731539842324638,0.014610572926734624,0.10870028367376598,-0.03466265128715851,-0.023950077491601315,-0.01055690079408428,-0.036604699707109896,0.011449932440215258,0.011218956469880925,-0.019508808206646855,-0.012311637221121437,0.011230180383401116,0.00028690609367193823,-0.08142959404556552,-0.015843063972307204,-0.038267286829737276,0.03651230790788208,-0.031888947230091086,-0.024590606918235492,-0.01688480460899311,-0.01252256118740436,-0.030622718648232086,-0.02296589744199287
03/31/2018,0.006780684223833855,-0.013086651394449953,0.043734281131636965,0.017895567106813604,0.0578698104431882,0.0026279218905005623,-0.010706662072023039,0.0024125454662044243,0.008120254857879296,-0.013114424593045182,0.009914486431228442,-0.042850577638117344,0.008237132508670256,-0.00010584488447419604,-0.013140551217165218,-0.00559069150187488,-0.02161724742476977,-0.05876026741844176,-0.039112916546677506,-0.006635002624888767,0.0656046974197297,-0.01415042220548541,0.01916386132697479,0.008635885401667574,0.004159351886118283,-0.0005878826743635516,0.0037400144713789253,0.009190525031938571,-0.00849354749580107
04/30/2018,0.03733295587682381,0.03709218395383276,-0.0022963629638685715,0.06589822506625255,-0.00407314852584582,0.0068126496463246375,0.0005232939906890744,0.04921939949098924,0.04014563914744464,-0.016006701913781073,0.03764712231195436,0.014862292069092516,0.05464239834928582,0.052030336177677355,0.025940486490412303,0.004874618194149086,0.04322147222188463,0.045034367879177244,0.027221124990233138,0.014829926426307222,0.03310835172195618,0.006540674877575084,-0.008086311952718216,0.0215112032021673,0.02577044199948767,0.030258041053642274,0.013654184916482404,0.02420177789129962,0.04416675187771264
05/31/2018,-0.015048916960215174,0.05382941513963217,-0.003201419847901968,-0.010867120804323338,-0.05100917498631444,-0.023313501562343696,-0.060727259146482415,0.015862921065683315,0.005556371229390005,-0.025895791756737892,-0.0031721943544894358,-0.09528615335258439,-0.01944366750463012,0.007704050715450737,0.026478194564975466,-0.08910987037827103,-0.046273862887782055,-0.013822890445304662,0.037327350812590095,-0.002250731391424475,-0.020211866039969502,-0.0074304968611730885,-0.04080364646673801,-0.0327247111384937,-0.028829942282956954,-0.024760682392852236,-0.020584931054372087,-0.03137507726934279,-0.031972649155099474
06/30/2018,-0.0038456507490169023,-0.05885349256442603,-0.00577578360639641,-0.0108274238243707,-0.011136891711596467,-0.044356628065311966,-0.02395579378532031,0.02042298997621284,0.022677008930303277,0.0019160384509689576,-0.023458176458467685,-0.020055165437420402,-0.010163765553294943,-0.05771999320698158,0.05081882942200622,-0.025081934358288774,0.004015259772597013,-0.01750448238225384,0.007885828813834102,-0.0015711226268973946,0.051942969031985003,0.013198693438709032,0.004076414862477756,0.00212096817225737,-0.0029472594718545184,-0.008472420793119032,-0.014608967775536295,0.0013294966548952547,-0.0010324605796450045
07/31/2018,0.009220285901308701,0.0714205707155064,-0.025810254845219635,0.014584364187183696,0.03371776066040156,0.012473312855820033,-0.038662156902453615,0.06238354556184944,-0.07263559149267498,0.01812846256908564,-0.007927707288115128,0.019415035212894446,0.05134269772101395,0.013100868039079915,-0.026159908772874156,-0.006711089528512775,0.030510765358310446,-0.006610065886788523,-0.02224952411211594,0.015241523764641458,-0.007085903766263243,-0.005442593155754628,-0.026038716662526062,0.0024785559741620066,0.009594382955946392,0.01751464189870106,0.00495633346098134,0.0032158417969820803,0.03285202901286509
08/31/2018,-0.05125963977569471,0.020512917853733048,-0.019575236186205193,-0.06900493323902687,-0.055130560915066185,-0.03941099224275376,-0.014815049605509042,-0.008048857944450767,0.003948326546425811,-0.029462403870111946,-0.021319649783969965,0.006015557181962138,0.018091391462048814,-0.06249659400604255,0.002334237716909583,-0.04084247743706154,-0.028529989607382067,-0.030238491787101616,-0.0010406928663132331,-0.06198898678173002,0.005692600694199703,0.0310495447250244,0.006235531273321451,-0.04808603009467369,-0.03691173731555861,-0.024297712439732402,-0.026548974035298392,-0.04934851710141685,-0.01383961065256209
09/30/2018,0.06780191788668338,0.08573226632644437,0.03047948308839368,-0.0041726974404952535,0.01802192489638122,0.00708974335794373,0.024432380950146423,-0.02072809155608086,0.003219741386015206,0.00919071373742605,0.019078914027619773,0.021144409146456815,0.05871106799498786,0.025182355811016598,-0.05280212575498487,0.01791822083525871,0.010432418573505733,0.010069170732374025,-0.004299996279065533,0.05219548458812319,-0.046941701836703036,-0.007378099265523993,-0.00979015609292245,-0.0012854185333455873,0.007635654783992647,0.01816687615032574,0.010244784227666889,-0.0014532558853940292,0.03149372849020318
10/31/2018,0.02237000022459761,-0.027649590727644995,0.01872311654174914,-0.006896651584502243,0.050827884685889044,0.030747203988180996,-0.011801316997231522,0.002857550056288849,0.013644659244437302,0.025903168381634006,0.024856129570578887,-0.02989299040069578,0.02252278177208648,-0.036887013720925635,-0.042400918264056106,0.023928993817019913,0.031096364065294646,-0.026646173477008282,-0.024840210927441757,0.0476822172196731,-0.002576496597491554,0.003584289538384947,0.03396520852340567,0.0335092094419254,0.027739046249961312,0.020950812711724116,0.020503781447603557,0.03115207348444151,0.026271562606862236
11/30/2018,-0.016416608262045756,-0.015307901249696724,-0.027866898969355895,-0.03690779643894329,-0.01773609094363881,0.007576395901597999,0.007156963325768841,0.006196471905680269,-0.023884043347955283,-0.0009818944344814097,-0.03651269662570507,-0.030525987605648633,-0.023522185293835134,-0.005299243686469963,0.014984606044926588,0.02289113461201233,-0.021258762811400635,0.007561160359358717,-0.10457341212890983,0.01025286210431689,-0.0011043830778947224,0.036190247446482145,-0.003504339666281763,-0.014130895468857601,-0.015006128400349473,-0.01605320068757908,-0.0109591924197756,-0.015449981484645908,-0.018547231863974584
12/31/2018,0.03690825259048712,-0.07158374387099198,-0.005762558069402041,0.02146557094835529,0.021875567333950324,-1.286579953303432e-05,-0.0160407803564295,0.044025112818877166,-0.05036304342403035,-0.009067313648122693,-0.0020960875883816845,0.06721961082038266,-0.009843635040524797,-0.0405051464063589,-0.0813478915808662,-0.008031731266883115,0.04198834784498187,-0.033248741676705496,-0.000980384984689827,-0.008309918022958584,0.011293484366085793,-0.04245284065095417,-0.019852035394125667,-0.025311976809590103,-0.010053545983991052,0.008339266318199671,-0.003944731137463379,-0.02264667709223295,0.02027808298250048
01/31/2019,0.0236003587848867,0.0741588714993298,0.01771633509944394,-0.04487470866439912,-0.024919840798422792,0.011550940847478257,0.04977850634732008,0.02039146541366437,0.04322917819651505,-0.035725699403414815,0.028987327137286134,0.010877367173336235,0.016534497009600475,0.06406744919872369,0.05329226098199995,0.013411009449158342,0.01947913450872915,0.030449476056632563,0.045611246813492115,-0.028429237615938057,-0.047800787906144185,0.04961386463599385,-0.013548860384805983,0.03028277869424475,0.020425783750144318,0.009153181215157733,0.007253057146468799,0.025918229617436304,0.020160176555688303
02/28/2019,0.016876442220485358,-0.03569091175329564,-0.020809627614636922,0.006689674772548691,-0.0037676437435876756,-0.009057093013753632,-0.027675651255122266,-0.011651723970594451,0.013969459533922542,-0.004051192055659195,-0.0067881387621627366,0.03840355603631594,0.029061541829601183,-0.047562200443680105,-0.06496491736098767,0.005701785926031001,-0.02853089115401585,0.014447481773572047,0.009782144583373509,-0.07849076221603338,0.02042316078387271,-0.009571733219252438,-0.00024800875142951505,-0.028318011563461032,-0.0171372433310061,-0.004099201340200434,-0.0058711183872203,-0.026210424901614574,-0.003937055809020844
03/31/2019,0.009603899470107292,-0.005997547563283259,-0.033986007161336304,-0.02981571050320503,-0.04103297292419603,-0.038133003178184244,-0.004598610769638751,0.030532711179982627,-0.02124905898782712,-0.0354469669720063,-0.008552959148706468,-0.032166454755690396,-0.012375911211119011,0.00020073334350003032,-0.04471134207718529,-0.012103670752051725,-0.02748200297073967,-0.04825089206138588,-0.029118046229751657,-0.004278632162247783,0.019676367301021725,-0.004514404553402332,-0.015212301310793392,-0.025434300819482066,-0.02346705043821266,-0.02116293884171952,-0.02352676443878744,-0.02569800441137155,-0.01690651643609597
04/30/2019,-0.029704943863600616,0.020408709157741355,0.0572822586734662,0.01995820251207516,-0.031185321739492827,0.0006431680495972343,0.04535096970482365,-0.00981302514834974,-0.02046232346601615,-0.005961900730273863,-0.008474174631445456,0.0035786485691622037,-0.03320845552877144,0.006038647975020478,-0.013267559571832357,-0.023534137260151928,0.0064766387421259395,-0.011248884626049093,0.04280237551901014,-0.04974785961173672,-0.01762296534813851,0.0601757982951024,0.037768353832455755,0.006512450927163038,0.0018127762809080849,-0.0037556677987398875,-0.002867510094891462,0.0073070393511936805,-0.008871598006484387
05/31/2019,-0.020603601908429848,0.031257435797644666,-0.014545175445527211,-0.06467739930849777,0.036471391346753534,-0.06444829041440928,-0.014238300791025966,-0.018655727195954496,-0.04880912507881906,-0.040135002559763225,-0.036674789740367,0.038352767959425604,0.026957808662497394,-0.026897971180225026,-0.10114034323954957,-0.030273995863057977,-0.023891329961599563,-0.07265732506915254,-0.10652082530590223,-0.007813384676633953,0.006112218510404721,-0.007064246089728589,-0.0497773184389972,-0.0388955207005979,-0.03261859169269976,-0.025077171871126024,-0.03610894270607399,-0.040406286547368615,-0.005269438197937522
06/30/2019,0.0002745585331188245,0.023845318635644857,0.11728194474553802,0.018960396399271207,-0.006151595770971971,-0.00674812912313206,-0.003629684943807693,-0.011055734205325587,0.053565377489794556,-0.0028671162196063317,0.0003716007792836573,0.026961005148507626,-0.008226446935237774,-0.06522295931068527,-0.012659589904943914,0.0012818647417583845,0.019361307728879257,0.022794663949213066,0.03049312413346391,0.0012716728270210156,-0.03930798450221976,0.01766995870654103,0.014579663327492758,-0.002555353288823107,0.0016147328146517601,0.006582501726680948,0.0035313877233330657,-0.001258897096120358,0.007915762655770452
07/31/2019,-0.021046714785523647,0.019239934029219818,0.015461746182024082,-0.006791249281911805,0.013809059481154195,-0.020820020297163056,-0.0058850739246852,-0.02806309585219638,0.0073602550983468155,-0.01347148616595648,-0.016192201766464152,0.12195543527593823,-0.027670189669439887,0.07594535704354743,-0.0388112401121061,0.01209717059054309,-0.02255905552919958,-0.0068567638985577006,-0.04472170205116337,-0.047704372458021574,0.0021118074057550756,0.014728665331235367,-0.002622891220739512,-0.010101407691359091,-0.012150010515213035,-0.014628056555135438,-0.009250931618417623,-0.009904396164097388,-0.022381893862353407
