DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
02/28/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.0180588560419,,,,,
03/31/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.00248964250212,,,,,
04/30/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.00616031244844,,,,,
05/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0279971084931,,,,,
06/30/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.01191435329,,,,,
07/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.00751371927868,,,,,
08/31/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0170491351661,,,,,
09/30/1966,,,,,,,,,,,,,,,,,,,,,,,,0.00511079644054,,,,,
10/31/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.00360149702345,,,,,
11/30/1966,,,,,,,,,,,,,,,,,,,,,,,,0.0036207840613,,,,,
12/31/1966,,,,,,,,,,,,,,,,,,,,,,,,-0.0127204971004,,,,,
01/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.033858127431,,,,,
02/28/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.00669415487066,,,,,
03/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.00688762700372,,,,,
04/30/1967,,,,,,,,,,,,,,,,,,,,,,,,0.0273043959591,,,,,
05/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.00805264796926,,,,,
06/30/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.00918980386383,,,,,
07/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.00366115832824,,,,,
08/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.00502349769942,,,,,
09/30/1967,,,,,,,,,,,,,,,,,,,,,,,,0.0134671874207,,,,,
10/31/1967,,,,,,,,,,,,,,,,,,,,,,,,0.0105289102463,,,,,
11/30/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.000837740093073,,,,,
12/31/1967,,,,,,,,,,,,,,,,,,,,,,,,-0.0161815176754,,,,,
01/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.00357892375391,,,,,
02/29/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0205634191488,,,,,
03/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.00164935916772,,,,,
04/30/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.0201079059113,,,,,
05/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.00388798486387,,,,,
06/30/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.00436122248843,,,,,
07/31/1968,,,,,,,,,,,,,,,,,,,,,,,,0.0128008742422,,,,,
08/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.00411969409807,,,,,
09/30/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.0318830154608,,,,,
10/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-9.3214718813e-05,,,,,
11/30/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.0140731370026,,,,,
12/31/1968,,,,,,,,,,,,,,,,,,,,,,,,-0.00281150693644,,,,,
01/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.00567672355379,,,,,
02/28/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0417781151132,,,,,
03/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.00165991990867,,,,,
04/30/1969,,,,,,,,,,,,,,,,,,,,,,,,0.00721215262535,,,,,
05/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0139348050039,,,,,
06/30/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0459054407352,,,,,
07/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0270468406201,,,,,
08/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.00143399456385,,,,,
09/30/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0383327329154,,,,,
10/31/1969,,,,,,,,,,,,,,,,,,,,,,,,-0.016196662231,,,,,
11/30/1969,,,,,,,,,,,,,,,,,,,,,,,,0.028265646898,,,,,
12/31/1969,,,,,,,,,,,,,,,,,,,,,,,,0.0404869435283,,,,,
01/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0179938429209,,,,,
02/28/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.0248817363351,,,,,
03/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.00810725094387,,,,,
04/30/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0390396794315,,,,,
05/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.00682012824786,,,,,
06/30/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0369835621987,,,,,
07/31/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.00199636739542,,,,,
08/31/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.0206039970043,,,,,
09/30/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.0317556645735,,,,,
10/31/1970,,,,,,,,,,,,,,,,,,,,,,,,0.0405049150642,,,,,
11/30/1970,,,,,,,,,,,,,,,,,,,,,,,,0.00940314752159,,,,,
12/31/1970,,,,,,,,,,,,,,,,,,,,,,,,-0.00821883749808,,,,,
01/31/1971,,,,,,,,,,,,,,,,,,,,,,,,-0.0436787132093,,,,,
02/28/1971,,,,,,,,,,,,,,,,,,,,,,,,0.0137410093502,,,,,
03/31/1971,,,,,,,,,,,,,,,,,,,,,,,,0.00911206029329,,,,,
